sample,sse
sample_88,299.72495587928887
sample_89,299.3082810829112
sample_90,298.8650874001895
sample_91,298.3815777767908
sample_92,298.2547365046053
sample_93,297.85550009840654
sample_94,297.38633351171427
sample_95,297.11156928188194
sample_96,296.68774407531134
sample_97,296.46211649444905
sample_98,296.0259079895129
sample_99,295.5496013845411
sample_100,295.0154460651637
sample_101,294.7706568491691
sample_102,294.37163069515066
sample_103,293.6891007253666
sample_104,293.54375262206565
sample_105,293.00780637952334
sample_106,292.7023850859864
sample_107,292.3521224486997
sample_108,291.7557704707359
sample_109,291.4809512328009
sample_110,290.87400326559623
sample_111,290.33227826848383
sample_112,290.0188763948082
sample_113,289.81291437022924
sample_114,289.3808414385077
sample_115,288.97934950211675
sample_116,288.99995004465234
sample_117,288.8207094644627
sample_118,288.6825848619953
sample_119,288.45254493139186
sample_120,288.1266527068243
sample_121,287.69899761935784
sample_122,287.372003909525
sample_123,287.17497603606563
sample_124,286.97065513414907
sample_125,286.4730452529458
sample_126,286.2495913371339
sample_127,285.91056238386744
sample_128,285.47824931333736
sample_129,285.12578841843674
sample_130,285.0188265067157
sample_131,284.76658422447707
sample_132,284.13151692151905
sample_133,283.6037355181253
sample_134,283.47470337258414
sample_135,283.0500130541983
sample_136,282.81144141577755
sample_137,282.65981027357765
sample_138,282.4164801408389
sample_139,282.0087591785304
sample_140,281.8961268281612
sample_141,281.81116415426834
sample_142,281.265464822984
sample_143,281.2228053005288
sample_144,280.74825015126646
sample_145,280.4859055942289
sample_146,280.33729463772954
sample_147,280.07624778034585
sample_148,279.84022649063
sample_149,279.4574185869757
sample_150,279.25863494938045
sample_151,279.1549091195186
sample_152,279.14100871238213
sample_153,278.796099995747
sample_154,278.7208282296126
sample_155,278.5622724950063
sample_156,278.3526600928589
sample_157,277.92082233083
sample_158,277.88974209545756
sample_159,277.4389739619525
sample_160,277.34986893878676
sample_161,277.130818843421
sample_162,277.0077080989106
sample_163,276.8422704485978
sample_164,276.94591926564135
sample_165,276.537852816815
sample_166,276.2428705366687
sample_167,276.0206793177625
sample_168,275.7842384292677
sample_169,275.6530967196887
sample_170,275.4542106164212
sample_171,275.3676323698545
sample_172,275.24113604190717
sample_173,275.0200756384075
sample_174,274.9193606407202
sample_175,274.6855906773852
sample_176,274.3612785871429
sample_177,274.3529530575305
sample_178,273.9557105560851
sample_179,274.2289685989529
sample_180,273.4488996929738
sample_181,273.2851669197962
sample_182,273.06796897112736
sample_183,272.810561902397
sample_184,272.5260916141178
sample_185,272.34091253820543
sample_186,272.0960287064951
sample_187,271.79808321403766
sample_188,271.44334808874396
sample_189,444.3837652776122
sample_190,271.061396471821
sample_191,271.08947055366775
sample_192,270.9922490321816
sample_193,270.6316255788454
sample_194,270.62272057102234
sample_195,270.3196336750798
sample_196,270.1056848788132
sample_197,269.8942559951929
sample_198,269.82477426515504
sample_199,269.46077508050416
sample_200,269.27260880960296
sample_201,269.36401303092845
sample_202,268.9741677792157
sample_203,268.6802590691058
sample_204,268.4495755532298
sample_205,268.14435451568113
sample_206,267.9931122020596
sample_207,267.64969605291617
sample_208,267.5779987127354
sample_209,267.4119750236348
sample_210,266.87858965603516
sample_211,266.69169768148413
sample_212,266.48072183844374
sample_213,266.3342102176616
sample_214,266.19214701838666
sample_215,266.0579612142468
sample_216,265.63240014796867
sample_217,265.55454446843004
sample_218,265.3607058402991
sample_219,265.15879272515053
sample_220,264.93378895870126
sample_221,264.5475974850757
sample_222,264.52770938004284
sample_223,264.3510777568056
sample_224,264.1546408969725
sample_225,264.04342988226136
sample_226,263.9751929167603
sample_227,263.6610549971082
sample_228,263.49918315926686
sample_229,263.2098993461634
sample_230,263.0185532287717
sample_231,262.8131117482421
sample_232,262.6789948926665
sample_233,262.63532219661846
sample_234,262.49587114870474
sample_235,262.41946424155867
sample_236,262.3132941905926
sample_237,262.22494688646043
sample_238,262.11994281839543
sample_239,261.9044801333358
sample_240,261.60038964774685
sample_241,261.2532264682255
sample_242,261.1861009344981
sample_243,260.87635335925086
sample_244,260.58196727945966
sample_245,260.4765900899043
sample_246,260.2770364246258
sample_247,260.4761955725618
sample_248,260.249474544995
sample_249,260.0156674078056
sample_250,259.8527984010784
sample_251,259.5985025294319
sample_252,260.53603187012453
sample_253,576772.9485871734
sample_254,259.3759284568401
sample_255,259.19827453350604
sample_256,258.99392353214944
sample_257,259.41332752690585
sample_258,259.038518554885
sample_259,258.8667567972903
sample_260,258.7325249634598
sample_261,258.69329896531747
sample_262,258.7784258913798
sample_263,258.68759873330777
sample_264,258.6076305269261
sample_265,258.55449341151564
sample_266,258.5539773954297
sample_267,258.47734016960595
sample_268,258.21749836456956
sample_269,258.0819157990353
sample_270,257.9013409531629
sample_271,257.655504931647
sample_272,257.59035195921075
sample_273,257.5489697434109
sample_274,257.5095864142023
sample_275,257.48361003806065
sample_276,257.56121628453707
sample_277,257.29680806649696
sample_278,257.12620799975275
sample_279,256.96733433818287
sample_280,256.74105793159873
sample_281,256.83382225507654
sample_282,256.54574016648826
sample_283,442.7221577272039
sample_284,256.51383560614545
sample_285,256.2956476387873
sample_286,256.0613719629546
sample_287,255.78463604462416
sample_288,255.5021690510783
sample_289,255.40277004985057
sample_290,255.16249118201762
sample_291,254.9939772621189
sample_292,254.84938000212452
sample_293,254.70251687587054
sample_294,254.6129279909481
sample_295,254.59001214110017
sample_296,254.40595272685067
sample_297,254.34299708255415
sample_298,254.21388545199494
sample_299,254.09779725464486
sample_300,253.91307463479316
sample_301,253.86572315944937
sample_302,253.8061877759082
sample_303,253.7112354887162
sample_304,253.46349877484244
sample_305,254.36215254533425
sample_306,253.02128183213387
sample_307,252.88009216943362
sample_308,252.82393498006383
sample_309,252.78416083064636
sample_310,252.6291932993687
sample_311,252.58561997055037
sample_312,252.49460840174507
sample_313,252.25856273285464
sample_314,252.0265999272292
sample_315,251.91976031016515
sample_316,251.73374154136593
sample_317,251.79166039223045
sample_318,251.5275255500083
sample_319,251.89469400399832
sample_320,251.3963687278947
sample_321,251.14901597030757
sample_322,251.10862236198795
sample_323,250.94839584828503
sample_324,250.8574902828071
sample_325,250.84169413560866
sample_326,250.80671535590167
sample_327,250.73050630066922
sample_328,250.64843953054628
sample_329,250.6234474324982
sample_330,250.90504324506153
sample_331,250.06842882972086
sample_332,249.8599031231269
sample_333,249.7313653159586
sample_334,249.55845662469744
sample_335,249.4408610230333
sample_336,249.40850363315505
sample_337,249.2097469340951
sample_338,249.21126647277072
sample_339,249.07572788585327
sample_340,248.96926591129545
sample_341,249.0083403963407
sample_342,248.75497202240888
sample_343,248.59224006137805
sample_344,248.48163011632738
sample_345,248.32532377232894
sample_346,248.07259329264716
sample_347,247.9684779814754
sample_348,247.7078597663455
sample_349,258.61967936361236
sample_350,247.45728626088004
sample_351,247.43447459584922
sample_352,247.41464809522802
sample_353,247.36382749137863
sample_354,247.16660751537387
sample_355,246.89529745734268
sample_356,246.69477267505977
sample_357,246.64875002539844
sample_358,246.62365190201476
sample_359,246.5003353795472
sample_360,246.3850691781754
sample_361,246.2643421905271
sample_362,246.31693028266616
sample_363,246.23218863863002
sample_364,246.69843121462588
sample_365,399.31323757798543
sample_366,245.77302974931638
sample_367,245.74297514959872
sample_368,245.57267953845144
sample_369,245.55722663204057
sample_370,245.66086062131257
sample_371,245.25585967441762
sample_372,245.20748549813382
sample_373,245.1700176892338
sample_374,245.10584057066885
sample_375,245.88920116568494
sample_376,244.90092882327926
sample_377,244.87026420457846
sample_378,245.3464734200462
sample_379,244.57150845752372
sample_380,244.55335778781054
sample_381,244.47160895068254
sample_382,244.30284579759024
sample_383,244.27699564596554
sample_384,244.23903255010748
sample_385,244.13651512731047
sample_386,243.92463389575028
sample_387,243.86857621983208
sample_388,243.68198134255266
sample_389,243.6101861260139
sample_390,243.50618043622785
sample_391,243.4297313252736
sample_392,243.3859537661932
sample_393,243.32825603719712
sample_394,243.2012034697557
sample_395,243.2936916038369
sample_396,243.20379941325098
sample_397,243.21646625955074
sample_398,243.09724897594725
sample_399,243.00256047928443
sample_400,243.0453008724944
sample_401,243.08544029541866
sample_402,242.88654079317058
sample_403,242.74879092592437
sample_404,242.73527824316818
sample_405,242.59040103865766
sample_406,242.352146837538
sample_407,242.242729591365
sample_408,242.1231631968846
sample_409,242.13403889569844
sample_410,242.06998560840393
sample_411,242.0106982449944
sample_412,241.87846077331457
sample_413,241.72654863890438
sample_414,241.71282643702114
sample_415,241.66557244697123
sample_416,242.31424858357013
sample_417,241.49666499497016
sample_418,243.12243692625077
sample_419,241.33317033552882
sample_420,241.3354704054949
sample_421,241.20895775508362
sample_422,241.20922920065138
sample_423,241.10073418751182
sample_424,240.99458717346243
sample_425,241.01700111325394
sample_426,240.9071568730165
sample_427,240.87976067664397
sample_428,240.80088698800603
sample_429,240.80904612292326
sample_430,381.1303466282917
sample_431,240.84494524440458
sample_432,240.59126004234068
sample_433,240.5700803007007
sample_434,240.45769612839928
sample_435,240.51288143435661
sample_436,240.45115926146622
sample_437,240.44304687089632
sample_438,240.260233551978
sample_439,240.10138268995522
sample_440,239.88673423950962
sample_441,239.90203839802948
sample_442,239.8500249327032
sample_443,239.88909803324273
sample_444,239.8303846843817
sample_445,386.6056268473103
sample_446,239.64579832343665
sample_447,239.43579524037594
sample_448,239.3027018184884
sample_449,262.1533385804629
sample_450,239.17150869941915
sample_451,239.09132037935677
sample_452,239.04314641816745
sample_453,239.0566640183869
sample_454,239.07226205141168
sample_455,249.6770526964319
sample_456,239.02944055993026
sample_457,238.86734199958929
sample_458,238.8048121038387
sample_459,238.78379693856425
sample_460,238.77633756153614
sample_461,238.73492060388594
sample_462,238.670685429407
sample_463,238.67253165742594
sample_464,238.73289403253568
sample_465,238.48248669996096
sample_466,238.26412940134853
sample_467,238.18623456218964
sample_468,238.1244221679338
sample_469,237.94458030926646
sample_470,237.8742469408033
sample_471,237.84875457380753
sample_472,237.82306104318351
sample_473,237.65578237537903
sample_474,237.62879566769627
sample_475,237.5560313211212
sample_476,237.64486373737498
sample_477,237.52358503438404
sample_478,237.5237628498854
sample_479,237.43519179784835
sample_480,237.28353817275965
sample_481,237.24507676636046
sample_482,237.06706036756816
sample_483,237.0476552107136
sample_484,236.92651102322492
sample_485,236.80419887334511
sample_486,236.67174266684367
sample_487,236.73357962899928
sample_488,236.65937285265437
sample_489,236.71060284929405
sample_490,250.61567422998763
sample_491,236.78055193780034
sample_492,236.83305496118533
sample_493,236.66739792881936
sample_494,236.66096943027074
sample_495,236.58877303826563
sample_496,236.53753495777227
sample_497,236.51713203187688
sample_498,236.4030790078731
sample_499,236.29456716002557
sample_500,361.8575010862403
sample_501,236.40134872887245
sample_502,236.06152727957533
sample_503,236.4797303846129
sample_504,235.95557957284524
sample_505,235.88338086660815
sample_506,235.78612550362408
sample_507,235.65557296401795
sample_508,235.56083678999516
sample_509,235.4465189907631
sample_510,235.3032151444096
sample_511,362.0971292183953
sample_512,235.32000875673143
sample_513,235.32175729436423
sample_514,235.2724744017791
sample_515,235.16551501185552
sample_516,234.98633055911836
sample_517,234.98051924230907
sample_518,235.01197787131633
sample_519,235.02501001751938
sample_520,234.99186848025073
sample_521,234.90784626632137
sample_522,234.76110853243182
sample_523,234.67403644549057
sample_524,234.47314199721797
sample_525,234.39497347596975
sample_526,234.51521480462412
sample_527,234.31163815594942
sample_528,234.20287727370248
sample_529,234.23296053071016
sample_530,234.19998276463525
sample_531,234.182461968977
sample_532,234.06803757018702
sample_533,234.09285166179052
sample_534,234.26814760803796
sample_535,233.9183287170132
sample_536,233.81323266454
sample_537,233.79421733355406
sample_538,233.79753850434673
sample_539,233.8053465416129
sample_540,233.83317791297128
sample_541,233.85523847528117
sample_542,233.83844781989006
sample_543,233.73506099161455
sample_544,233.71142750883863
sample_545,343.84394223666914
sample_546,233.69308239147145
sample_547,234.33832466533147
sample_548,233.46607240862238
sample_549,233.36065561711575
sample_550,233.24736634099742
sample_551,233.257191874277
sample_552,233.2691936027258
sample_553,233.28639281448824
sample_554,233.2687321452028
sample_555,233.23244356507655
sample_556,236.1082684205911
sample_557,232.97767783670815
sample_558,232.95044218623923
sample_559,232.75996219152205
sample_560,232.7140685807114
sample_561,232.72367697045814
sample_562,232.62074671604893
sample_563,232.49491318876943
sample_564,232.4281876129794
sample_565,232.23758411291055
sample_566,232.18265972206396
sample_567,232.15427963193804
sample_568,232.1357502695193
sample_569,232.0588062271073
sample_570,231.98199895253447
sample_571,376.41397759856426
sample_572,231.8308162211054
sample_573,231.77703526980372
sample_574,231.91638921896725
sample_575,231.9190543192132
sample_576,231.97885254554313
sample_577,232.0902852456322
sample_578,232.23917770845748
sample_579,232.19236650654432
sample_580,232.19598548775093
sample_581,232.1472381872568
sample_582,232.01990818977254
sample_583,232.01756755096943
sample_584,232.0375217084174
sample_585,232.09499578068582
sample_586,231.98313208760044
sample_587,231.94084029817856
sample_588,231.87659255471846
sample_589,233.1332771581373
sample_590,231.86826607433665
sample_591,231.92553308747262
sample_592,231.88485594976805
sample_593,231.71771583457874
sample_594,231.55737005407593
sample_595,231.44050209133462
sample_596,231.44657496217155
sample_597,231.4745851567759
sample_598,231.41573364009002
sample_599,231.32255495510833
sample_600,231.19962449443057
sample_601,231.15861946043748
sample_602,231.1334245519211
sample_603,386.58945862553253
sample_604,230.94544068342213
sample_605,230.89049637043104
sample_606,230.8201246351332
sample_607,230.65778659245046
sample_608,230.68604244197064
sample_609,230.73802121538296
sample_610,230.6727119304258
sample_611,230.64474681936198
sample_612,230.58813114623257
sample_613,230.58138073982718
sample_614,230.56202035743934
sample_615,230.48715501219746
sample_616,230.47588353455242
sample_617,230.58333692886458
sample_618,230.4651803422026
sample_619,230.5589441500619
sample_620,230.5146668769941
sample_621,230.44213991932767
sample_622,230.3622669781452
sample_623,230.39686169753853
sample_624,230.4728913320121
sample_625,230.42938838047797
sample_626,230.56875997200422
sample_627,230.91301434906325
sample_628,230.32369594929497
sample_629,230.37416981463562
sample_630,230.3642842674617
sample_631,230.4439108773508
sample_632,230.4179835240428
sample_633,230.43018019197774
sample_634,230.38754742152193
sample_635,230.32703911303625
sample_636,230.30078186457774
sample_637,230.272118763474
sample_638,230.20152476247532
sample_639,230.1529880313587
sample_640,230.08496471224007
sample_641,229.9339056619794
sample_642,229.84857121568183
sample_643,229.80743679849553
sample_644,229.74782585422417
sample_645,229.78529568680995
sample_646,229.7216119337344
sample_647,229.73189925317752
sample_648,229.77529930596887
sample_649,229.66302459776023
sample_650,229.63099680886097
sample_651,229.6272230165461
sample_652,229.51292585951825
sample_653,229.45390118038188
sample_654,229.45086687162512
sample_655,229.52846948311145
sample_656,229.27214306349651
sample_657,229.23171555876218
sample_658,229.19777555084573
sample_659,229.2519798337123
sample_660,229.29586748142668
sample_661,229.38800287395708
sample_662,229.41241283458913
sample_663,229.37738953159095
sample_664,229.28961392275542
sample_665,229.36238951864053
sample_666,229.35175468416804
sample_667,229.28641124867994
sample_668,229.2100692627294
sample_669,229.20373807630435
sample_670,229.381884426946
sample_671,229.3418524376233
sample_672,229.46984715298345
sample_673,229.47693332070278
sample_674,229.2969926233647
sample_675,229.27563939226525
sample_676,229.17029550406835
sample_677,229.21459791942036
sample_678,229.15818477688302
sample_679,229.08663809855472
sample_680,229.0437506729092
sample_681,228.96997968993207
sample_682,228.84047097010716
sample_683,228.9604006215297
sample_684,228.92302856869765
sample_685,228.958820665501
sample_686,228.89038374809883
sample_687,229.33036703197016
sample_688,229.00067261214025
sample_689,229.05855720465274
sample_690,228.9772910090751
sample_691,229.08934260883518
sample_692,229.00297990802994
sample_693,228.8789755705543
sample_694,228.86130276777456
sample_695,228.88182248011955
sample_696,228.75208939502454
sample_697,34430.924320883394
sample_698,228.80694754356486
sample_699,228.72743040945994
sample_700,228.76259653736747
sample_701,228.85954639586026
sample_702,229.100673882943
sample_703,229.18497319246052
sample_704,229.00707494325417
sample_705,229.12870882370595
sample_706,229.04861011473486
sample_707,229.00158431773085
sample_708,229.0203179878391
sample_709,229.35296300041244
sample_710,228.8853247564049
sample_711,228.95656501602014
sample_712,228.97051455357652
sample_713,229.06953245184462
sample_714,228.90604344428039
sample_715,228.97992964746422
sample_716,229.11874840547193
sample_717,229.00172981912834
sample_718,229.0042854048131
sample_719,228.91525694531487
sample_720,228.76972730343414
sample_721,228.7948784795377
sample_722,228.744390870961
sample_723,228.61775917385498
sample_724,228.7176444715669
sample_725,228.6899224647288
sample_726,228.59590383170456
sample_727,228.74995340154675
sample_728,228.46745475657974
sample_729,228.34105333417588
sample_730,228.2968449307686
sample_731,228.2515096240025
sample_732,228.48489761675688
sample_733,228.20372273670296
sample_734,228.3358227820671
sample_735,228.23280248804136
sample_736,228.2953971950377
sample_737,228.59859042058338
sample_738,228.31949380586872
sample_739,228.35336188061135
sample_740,228.35565769799751
sample_741,228.56636522405597
sample_742,228.42898514460765
sample_743,228.28894984887089
sample_744,228.25714123966992
sample_745,228.19878622937068
sample_746,228.2157145297947
sample_747,228.1773692572544
sample_748,228.27467719794026
sample_749,228.35493195644403
sample_750,228.3017957609431
sample_751,228.1393269623825
sample_752,228.10399930400266
sample_753,227.903266727545
sample_754,227.97896464323412
sample_755,227.90865548262258
sample_756,227.94393744093148
sample_757,228.01167905203644
sample_758,228.02419898113843
sample_759,228.0258929547594
sample_760,228.0990491499859
sample_761,228.2760221667364
sample_762,228.3476017396381
sample_763,228.4861764778546
sample_764,228.53514313321654
sample_765,228.64131299834486
sample_766,228.38093243154538
sample_767,228.3779627576535
sample_768,228.38207126557353
sample_769,228.34368613901165
sample_770,228.38628430183724
sample_771,228.49121821841015
sample_772,228.5644383911636
sample_773,228.45954503484626
sample_774,228.4289512550314
sample_775,228.38640889287336
sample_776,228.3803353406587
sample_777,228.34887997134894
sample_778,228.30001071987368
sample_779,228.31996860026692
sample_780,228.39453533849257
sample_781,228.41692441122058
sample_782,228.34688880178575
sample_783,228.3410937585346
sample_784,228.64431282618648
sample_785,228.32927862792036
sample_786,228.27792844412306
sample_787,228.37574511236306
sample_788,228.61757495712845
sample_789,228.59717741334669
sample_790,228.5947311329976
sample_791,228.68572940665774
sample_792,228.56143137004187
sample_793,228.73394939979767
sample_794,228.897495888933
sample_795,228.95847411383158
sample_796,228.9258708126316
sample_797,229.04481020412038
sample_798,229.28514122578207
sample_799,229.22964405943839
sample_800,229.31426614851614
sample_801,229.30159789048477
sample_802,229.4441658178284
sample_803,229.37569334631053
sample_804,229.3870785146957
sample_805,229.50360154624667
sample_806,229.2137959579083
sample_807,229.3016663957974
sample_808,229.41942195716632
sample_809,229.42660211415648
sample_810,229.40580908534326
sample_811,229.4887475683688
sample_812,229.41282636515683
sample_813,229.62671488427287
sample_814,229.52261251330617
sample_815,229.42580321205645
sample_816,229.51059884141165
sample_817,229.58354000322782
sample_818,229.57639401755443
sample_819,229.7187744218986
sample_820,229.78497541658663
sample_821,229.89910900289414
sample_822,229.87111327501256
sample_823,229.94168782428204
sample_824,230.11194353191928
sample_825,230.39433151738862
sample_826,230.28723871783228
sample_827,230.40043354930063
sample_828,230.5729130027651
sample_829,230.61468325736345
sample_830,254.60062732250157
sample_831,230.52679948562826
sample_832,230.38849111150395
sample_833,230.47001876649492
sample_834,230.62950850263917
sample_835,230.44964079649955
sample_836,230.44349641069735
sample_837,230.51262603316553
sample_838,230.3406517875489
sample_839,230.326378247125
sample_840,230.23185797822936
sample_841,230.19591148376458
sample_842,230.09816394162976
sample_843,230.10307499586565
sample_844,230.45233915596282
sample_845,230.34375998815585
sample_846,230.29997587407252
sample_847,230.34802067453325
sample_848,230.49410328810936
sample_849,230.47442646114217
sample_850,230.47463943459553
sample_851,230.54181519199918
sample_852,230.59214825182218
sample_853,230.5901938573004
sample_854,231.52972427395642
sample_855,230.82895073684625
sample_856,230.83253288242233
sample_857,230.89731205713923
sample_858,231.09393718564408
sample_859,231.29214860485047
sample_860,231.15272323554814
sample_861,231.32305080903484
sample_862,231.69610166100443
sample_863,231.62631152082224
sample_864,231.72925515919007
sample_865,231.83103137628805
sample_866,231.89833835308582
sample_867,231.86308232544155
sample_868,232.21797637554025
sample_869,232.3570627790396
sample_870,232.42621451994077
sample_871,232.69398660482057
sample_872,232.8654738623386
sample_873,232.68927362180773
sample_874,232.78225415339531
sample_875,232.74067019916987
sample_876,232.92600908168248
sample_877,233.17366196043395
sample_878,233.48614704442633
sample_879,233.68226532142643
sample_880,233.89038839312042
sample_881,234.0778514220317
sample_882,234.18505251258256
sample_883,234.10283385245532
sample_884,234.3485203299457
sample_885,234.6297541844894
sample_886,234.64599958752217
sample_887,234.51854974496987
sample_888,234.51282215122401
sample_889,234.5116294445337
sample_890,234.59471318900486
sample_891,234.7409734416632
sample_892,234.68574680800788
sample_893,234.8945780081944
sample_894,235.00473606331866
sample_895,234.96853933765453
sample_896,235.15138058910088
sample_897,235.17840918970856
sample_898,239.80371525606733
sample_899,235.05890740913014
sample_900,235.06732204141215
sample_901,235.3090144287592
sample_902,235.40871825731386
sample_903,235.7919029847617
sample_904,235.88478453747567
sample_905,235.71450936019153
sample_906,235.58306079401476
sample_907,235.45671522057893
sample_908,235.5879139549555
sample_909,235.6773933041054
sample_910,235.84770519960512
sample_911,236.06145273397593
sample_912,236.34807329624164
sample_913,236.09951810690688
sample_914,236.32891619051264
sample_915,236.4835222196141
sample_916,236.69123911544366
sample_917,236.88678406156492
sample_918,236.70386609726344
sample_919,236.45301706078456
sample_920,236.6949352850171
sample_921,236.55149868363884
sample_922,236.38667433530833
sample_923,236.59130213240846
sample_924,236.81294713789868
sample_925,237.03641342285044
sample_926,237.10528419835123
sample_927,237.13075097861514
sample_928,237.3448330367007
sample_929,237.55283238771142
sample_930,237.68810845089868
sample_931,237.78579504911195
sample_932,237.57094534263675
sample_933,237.79722474393708
sample_934,237.64933305349388
sample_935,237.8554547458367
sample_936,238.15291764395596
sample_937,238.3403976574656
sample_938,238.94503286035544
sample_939,238.77684036564077
sample_940,239.04682438390495
sample_941,240.28042046162855
sample_942,239.66839953372732
sample_943,239.89836686859178
sample_944,241.74025008137284
sample_945,240.24852847210008
sample_946,240.24720472613853
sample_947,240.43541909880173
sample_948,240.49532208012903
sample_949,240.3712472536554
sample_950,240.9017649426704
sample_951,241.01270677711017
sample_952,241.66221387193406
sample_953,241.92706298951958
sample_954,241.61026088308213
sample_955,242.32353603287913
sample_956,246.12988532910134
sample_957,242.44077502927217
sample_958,242.81863407405135
sample_959,243.05965036590558
sample_960,243.23033171296183
sample_961,244.23000429919728
sample_962,244.9293348453258
sample_963,244.6660612033404
sample_964,245.0446637162789
sample_965,244.55708403118592
sample_966,245.27063421046756
sample_967,245.48843418900964
sample_968,246.11537342828413
sample_969,247.00278237886818
sample_970,247.14779868350064
sample_971,248.40067150197078
sample_972,249.28358867774358
sample_973,250.60529027984416
sample_974,251.39740707923215
sample_975,251.71433611170062
sample_976,252.18291142778372
sample_977,252.865269260194
sample_978,254.16861077891144
sample_979,254.76833289351657
sample_980,255.44308419730766
sample_981,256.16590125187975
sample_982,257.2901228094088
sample_983,258.87876607654664
sample_984,260.06199593398014
sample_985,260.94410187477166
sample_986,262.7434893968192
sample_987,263.7437110248979
sample_988,266.67634288355185
sample_989,269.0949345938267
sample_990,272.08504277578186
sample_991,274.20653114932026
sample_992,276.12739108405685
sample_993,278.09296416872303
sample_994,283.8788712092859
sample_995,289.49300579604363
sample_996,292.7016647808633
sample_997,298.75533553162535
sample_998,305.8227069990745
sample_999,317.827363585395
sample_1000,361.0195456802818
